Accident_Id,crash_date,traffic_control_device,weather_condition,lighting_condition,trafficway_type,alignment,damage,prim_contributory_cause,num_units,Urban_or_Rural_Area,most_severe_injury,Accident_Severity,injuries_total,injuries_fatal,injuries_Serious,injuries_Slight,injuries_no_indication,crash_hour,crash_day_of_week,crash_month
200701BS70085,06/30/2023,NO CONTROLS,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,3,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,3,9,6,6
200701BS70086,08-12-2020 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING STOP SIGN,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,4,8
200701BS70087,01/23/2022,TRAFFIC SIGNAL,SNOW,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",WEATHER,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,1,1
200701BS70088,10-09-2018 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,3,0,0,3,1,4,3,10
200701BS70089,08-08-2022 00:00,STOP SIGN/FLASHER,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,15,2,8
200701BS70090,03/27/2021,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,9,7,3
200701BS70091,03/21/2019,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,22,5,3
200701BS70092,01/26/2020,TRAFFIC SIGNAL,CLEAR,DARKNESS,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,8,18,1,1
200701BS70094,01/21/2020,UNKNOWN,CLEAR,DAWN,FOUR WAY,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,3,1
200701BS70095,08/30/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,5,8
200701BS70096,05/30/2022,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",EQUIPMENT - VEHICLE CONDITION,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,0,2,5
200701BS70097,04-10-2023 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,10,2,4
200701BS70098,01-03-2016 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",NOT APPLICABLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,14,1,1
200701BS70099,10-12-2022 00:00,STOP SIGN/FLASHER,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING STOP SIGN,3,Urban,NONINCAPACITATING INJURY,Slight,3,0,0,2,1,9,4,10
200701BS70100,08/18/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NONINCAPACITATING INJURY,Slight,3,0,0,3,1,16,1,8
200701BS70101,09-08-2015 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,11,3,9
200701BS70102,11-07-2022 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,"FIVE POINT, OR MORE",STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,10,2,11
200701BS70103,06/30/2020,NO CONTROLS,UNKNOWN,UNKNOWN,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,14,3,6
200701BS70105,04/20/2021,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,14,3,4
200701BS70106,10/21/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),"CURVE, LEVEL","OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,6,10
200701BS70107,06/30/2017,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,6,6
200701BS70108,10/25/2015,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,"CURVE, LEVEL","OVER $1,500",IMPROPER OVERTAKING/PASSING,1,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,1,3,1,10
200701BS70110,11/30/2021,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,1,13,3,11
200701BS70115,12-11-2020 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,"REPORTED, NOT EVIDENT",Slight,2,0,0,0,2,0,6,12
200701BS70116,07/14/2022,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,OTHER,"CURVE, LEVEL","$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,12,5,7
200701BS70117,06/20/2018,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,3,20,4,6
200701BS70118,12/14/2021,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",NOT APPLICABLE,1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,0,3,12
200701BS70120,01/19/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",FOLLOWING TOO CLOSELY,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,2,14,6,1
200701BS70121,11-10-2018 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,12,7,11
200701BS70122,11/19/2017,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,4,1,11
200701BS70124,02/28/2023,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,19,3,2
200701BS70125,09/22/2022,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,15,5,9
200701BS70126,08/13/2018,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,1,2,8
200701BS70127,12-12-2017 00:00,UNKNOWN,CLOUDY/OVERCAST,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,14,3,12
200701BS70128,06/22/2018,TRAFFIC SIGNAL,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,2,2,7,6,6
200701BS70129,03-12-2020 00:00,NO CONTROLS,CLEAR,DUSK,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,5,3
200701BS70130,04/21/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,10,3,4
200701BS70131,11/18/2017,TRAFFIC SIGNAL,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,1,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,1,13,7,11
200701BS70132,07/13/2016,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,14,4,7
200701BS70133,07/20/2016,UNKNOWN,UNKNOWN,UNKNOWN,CENTER TURN LANE,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,4,7
200701BS70134,11/20/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,UNKNOWN,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,3,11
200701BS70138,12/27/2020,TRAFFIC SIGNAL,CLEAR,DAWN,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",NOT APPLICABLE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,18,1,12
200701BS70139,07-06-2023 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING STOP SIGN,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,9,5,7
200701BS70140,12/29/2021,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,12,4,12
200701BS70141,09/17/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,3,9
200701BS70142,10-12-2017 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,5,10
200701BS70143,01-05-2018 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,6,1
200701BS70145,03/21/2022,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,$500 OR LESS,FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,21,2,3
200701BS70146,06-10-2023 00:00,UNKNOWN,CLEAR,DUSK,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,2,19,7,6
200701BS70147,03-01-2017 00:00,NO CONTROLS,RAIN,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,15,4,3
200701BS70148,12-11-2021 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,INCAPACITATING INJURY,Slight,2,0,1,0,1,20,7,12
200701BS70149,02-11-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,$500 OR LESS,IMPROPER TURNING/NO SIGNAL,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,2,2
200701BS70150,08/19/2016,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,20,6,8
200701BS70151,02-10-2023 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,19,6,2
200701BS70152,02/13/2021,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,1,19,7,2
200701BS70153,07/28/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,15,1,7
200701BS70154,04-06-2019 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",ONE-WAY,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,20,7,4
200701BS70156,12/13/2018,STOP SIGN/FLASHER,CLEAR,DAWN,ONE-WAY,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,5,12
200701BS70157,11/17/2022,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,7,5,11
200701BS70158,09/18/2020,YIELD,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Serious,1,0,0,1,1,12,6,9
200701BS70159,12-06-2020 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,1,12
200701BS70160,10/23/2016,STOP SIGN/FLASHER,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,3,1,10
200701BS70161,08-01-2021 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"OVER $1,500",DRIVING ON WRONG SIDE/WRONG WAY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,4,1,8
200701BS70162,10/24/2018,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,16,4,10
200701BS70163,12-08-2019 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,1,12
200701BS70164,02/22/2017,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,7,4,2
200701BS70166,11-02-2021 00:00,NO CONTROLS,UNKNOWN,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,15,3,11
200701BS70167,03-11-2022 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DRIVING ON WRONG SIDE/WRONG WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,16,6,3
200701BS70168,02/16/2023,NO CONTROLS,RAIN,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,12,5,2
200701BS70169,03-05-2022 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",NOT APPLICABLE,1,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,0,8,7,3
200701BS70170,06/29/2019,UNKNOWN,CLEAR,DAYLIGHT,UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,5,Urban,NONINCAPACITATING INJURY,Serious,4,0,0,1,2,16,7,6
200701BS70171,06/16/2018,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,16,7,6
200701BS70172,07-05-2018 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING STOP SIGN,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,10,5,7
200701BS70173,04/24/2018,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FOLLOWING TOO CLOSELY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,18,3,4
200701BS70174,01/22/2017,STOP SIGN/FLASHER,FOG/SMOKE/HAZE,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,4,21,1,1
200701BS70175,07/19/2019,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,3,0,0,3,1,19,6,7
200701BS70177,08/28/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,"REPORTED, NOT EVIDENT",Slight,1,0,0,0,2,17,6,8
200701BS70178,11-12-2020 00:00,NO CONTROLS,RAIN,DARKNESS,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,22,5,11
200701BS70179,08/23/2019,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,18,6,8
200701BS70181,06-02-2023 00:00,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",IMPROPER LANE USAGE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,18,6,6
200701BS70182,09/20/2018,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,OTHER,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,17,5,9
200701BS70183,02-02-2022 00:00,TRAFFIC SIGNAL,BLOWING SNOW,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT ON HILLCREST,"$501 - $1,500",WEATHER,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,8,4,2
200701BS70184,09/17/2021,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,13,6,9
200701BS70185,02/22/2020,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,15,7,2
200701BS70186,09/24/2019,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,3,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,4,16,3,9
200701BS70187,11-08-2017 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,21,4,11
200701BS70188,09/16/2017,STOP SIGN/FLASHER,CLEAR,DUSK,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING STOP SIGN,2,Urban,"REPORTED, NOT EVIDENT",Slight,2,0,0,0,2,18,7,9
200701BS70189,05-08-2023 00:00,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,5,2,5
200701BS70190,07-12-2021 00:00,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,FOUR WAY,STRAIGHT ON GRADE,"$501 - $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,4,8,2,7
200701BS70191,09/16/2019,NO CONTROLS,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,11,2,9
200701BS70192,06/16/2018,STOP SIGN/FLASHER,CLEAR,DAYLIGHT,NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,13,7,6
200701BS70193,11/24/2018,TRAFFIC SIGNAL,CLOUDY/OVERCAST,DAYLIGHT,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,2,Urban,NONINCAPACITATING INJURY,Slight,2,0,0,2,1,12,7,11
200701BS70194,07/17/2021,FLASHING CONTROL SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,2,1,7,7
200701BS70195,12-06-2021 00:00,TRAFFIC SIGNAL,CLEAR,"DARKNESS, LIGHTED ROAD",NOT DIVIDED,STRAIGHT AND LEVEL,"$501 - $1,500",IMPROPER OVERTAKING/PASSING,2,Urban,NO INDICATION OF INJURY,Slight,0,0,0,0,3,17,2,12
200701BS70196,05/25/2022,TRAFFIC SIGNAL,CLEAR,DAYLIGHT,T-INTERSECTION,STRAIGHT AND LEVEL,"$501 - $1,500",EQUIPMENT - VEHICLE CONDITION,2,Urban,NO INDICATION OF INJURY,Serious,0,0,0,0,2,14,4,5
200701BS70198,07-10-2020 00:00,TRAFFIC SIGNAL,UNKNOWN,"DARKNESS, LIGHTED ROAD",FOUR WAY,STRAIGHT AND LEVEL,"OVER $1,500",UNABLE TO DETERMINE,2,Urban,FATAL,Slight,1,1,0,0,1,2,6,7
200701BS70199,11/29/2019,STOP SIGN/FLASHER,CLEAR,DUSK,FOUR WAY,STRAIGHT AND LEVEL,$500 OR LESS,FAILING TO YIELD RIGHT-OF-WAY,2,Urban,NONINCAPACITATING INJURY,Slight,1,0,0,1,1,17,6,11
